balance_trade_growth,net_capital_export,average_provision_of_build_contract_moscow,micex,deposits_growth,mortgage_value,mortgage_rate,income_per_cap,unemployment,electric_stove_share,rent_price_4+room_bus,rent_price_3room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,students_state_oneshift,old_education_build_share,provision_doctors,students_reg_sports_share,apartment_fund_sqm
18.6000003815,-0.136524230242,6.01999998093,1690.10998535,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1255,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1712.63000488,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1303,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1700.97998047,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1253,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1700.97998047,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1252,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1715.19995117,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1251,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1747.7199707,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1250,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1747.7199707,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1249,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1747.7199707,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1257,65.9000015259,64.1200027466,230310
18.6000003815,-0.136524230242,6.01999998093,1777.83996582,-0.00900280755013,19901,12.6300001144,42384.6015625,0.0140000004321,55.2999992371,189.759994507,82.2799987793,45.2299995422,44.4099998474,35.4799995422,28.2800006866,89.0494995117,1248,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1758.43994141,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1246,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1765.38000488,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1245,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1772.82995605,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1244,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1764.95996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1243,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1764.95996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1242,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1764.95996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1241,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1764.95996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1240,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1764.95996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1239,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1779.23999023,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1280,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1731.80004883,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1302,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1719.94995117,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1306,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1719.94995117,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1304,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1719.94995117,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1365,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1726.7800293,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1364,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1700.54003906,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1363,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1705.18005371,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1368,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1737.61999512,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1361,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1747.31994629,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1360,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1747.31994629,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1359,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1747.31994629,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1358,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1753.18994141,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1366,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1741.33996582,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1357,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1770.56005859,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1355,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1795.40002441,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1354,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1807.45996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1353,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1807.45996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1352,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1807.45996094,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1351,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1810.90002441,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1350,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1788.14001465,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1349,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1815.59997559,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1348,65.9000015259,64.1200027466,230310
18.6000003815,0.10039511323,6.01999998093,1813.58996582,0.0196305979043,54280,12.4300003052,46225.1992188,0.0140000004321,55.2999992371,180.119995117,84.3399963379,42.9799995422,41.5800018311,34.8600006104,28.0400009155,89.0494995117,1356,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1843.43005371,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1367,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1843.43005371,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1370,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1843.43005371,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1369,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1852.02001953,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1388,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1848.20996094,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1386,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1859.98999023,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1385,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1844.32995605,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1384,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1855.9699707,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1383,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1855.9699707,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1382,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1855.9699707,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1381,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1845.7800293,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1380,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1799.93994141,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1387,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1809.82995605,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1378,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1781.51000977,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1377,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1780.35998535,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1376,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1780.35998535,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1375,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1780.35998535,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1374,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1714.06994629,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1373,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1755.63000488,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1372,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1783.38000488,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1379,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1780.59997559,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1371,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1793.95996094,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1347,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1793.95996094,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1362,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1793.95996094,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1345,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1769.93994141,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1334,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1766.2800293,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1321,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1744.94995117,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1320,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1749.65002441,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1319,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1741.83996582,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1318,65.9000015259,64.1200027466,230310
18.7000007629,0.0260780528188,6.19000005722,1741.83996582,0.00981497485191,101913,12.3699998856,49388.6992188,0.0140000004321,55.2999992371,169.970001221,82.0500030518,43.2200012207,46.3899993896,35.6899986267,28.2700004578,89.0494995117,1317,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1741.83996582,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1316,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1741.83996582,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1315,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1691.44995117,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1314,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1657.54003906,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1313,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1644.92004395,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1312,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1681.01000977,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1311,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1681.01000977,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1310,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1681.01000977,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1309,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1681.01000977,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1308,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1678.13000488,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1307,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1654.7800293,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1346,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1630.7800293,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1305,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1632.22998047,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1322,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1632.22998047,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1323,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1632.22998047,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1324,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1622.97998047,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1325,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1608.66003418,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1343,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1627.0300293,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1342,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1630.7199707,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1341,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1603.9699707,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1340,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1603.9699707,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1339,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1603.9699707,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1338,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1573.14001465,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1337,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1598.81994629,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1336,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1614.85998535,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1344,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1606.20996094,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1335,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1638.06005859,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1333,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1638.06005859,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1332,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1638.06005859,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1331,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1644.98999023,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1330,65.9000015259,64.1200027466,230310
18.7000007629,0.23099526763,6.19000005722,1666.30004883,0.0212025754154,152437,12.1199998856,43718.5,0.0140000004321,55.2999992371,157.160003662,92.9899978638,41.8800010681,43.7099990845,35.8899993896,27.9400005341,89.0494995117,1329,65.9000015259,64.1200027466,230310
